"adresse";"lat";"lon";"betalt"
"Svinget 5, Skovlund, 6823 Ansager";"55,73879757";"8,7061786";"0"
"Svinget 6, Skovlund, 6823 Ansager";"55,73848375";"8,70694846";"0"
"Svinget 7, Skovlund, 6823 Ansager";"55,73894653";"8,70666022";"0"
"Svinget 8, Skovlund, 6823 Ansager";"55,73856214";"8,70779103";"0"
"Svinget 9, Skovlund, 6823 Ansager";"55,73876686";"8,70726444";"0"
"Svinget 10, Skovlund, 6823 Ansager";"55,73864095";"8,70775747";"0"
"Syrenvej 1A, Skovlund, 6823 Ansager";"55,73743558";"8,70852408";"0"
"Syrenvej 1B, Skovlund, 6823 Ansager";"55,73745955";"8,70889069";"0"
"Syrenvej 3, Skovlund, 6823 Ansager";"55,73746663";"8,7092649";"0"
"Syrenvej 4, Skovlund, 6823 Ansager";"55,73729605";"8,70905674";"0"
"Syrenvej 5, Skovlund, 6823 Ansager";"55,73783182";"8,70938991";"0"
"Syrenvej 7, Skovlund, 6823 Ansager";"55,73814679";"8,70906156";"0"
"Syrenvej 9, Skovlund, 6823 Ansager";"55,7384406";"8,70916879";"0"
"Syrenvej 11, Skovlund, 6823 Ansager";"55,73814141";"8,70940848";"0"
"Syrenvej 13, Skovlund, 6823 Ansager";"55,73783127";"8,70972628";"0"
"Syrenvej 15, Skovlund, 6823 Ansager";"55,73732671";"8,70978879";"0"
"Søgårdsvej 1, 6823 Ansager";"55,72058864";"8,77236851";"0"
"Søgårdsvej 2, 6823 Ansager";"55,72023688";"8,77238154";"0"
"Søgårdsvej 3, 6823 Ansager";"55,72072325";"8,77198567";"0"
"Søgårdsvej 4, 6823 Ansager";"55,72023267";"8,77267926";"0"
"Søgårdsvej 5, 6823 Ansager";"55,72093166";"8,77229727";"0"
"Søgårdsvej 6, 6823 Ansager";"55,71989791";"8,77279598";"0"
"Søgårdsvej 7, 6823 Ansager";"55,72111479";"8,77308119";"0"
"Søgårdsvej 8, 6823 Ansager";"55,7196164";"8,7729915";"0"
"Søgårdsvej 9, 6823 Ansager";"55,72090404";"8,77315262";"0"
"Søgårdsvej 11, 6823 Ansager";"55,72063437";"8,7727562";"0"
"Søgårdsvej 13, 6823 Ansager";"55,72070095";"8,77324199";"0"
"Søgårdsvej 14, 6823 Ansager";"55,72025643";"8,77338163";"0"
"Søgårdsvej 15, 6823 Ansager";"55,72067651";"8,77372751";"0"
"Søgårdsvej 16, 6823 Ansager";"55,72033338";"8,77393565";"0"
"Søgårdsvej 17, 6823 Ansager";"55,72099851";"8,77375956";"0"
"Søgårdsvej 18, 6823 Ansager";"55,7200938";"8,77436048";"0"
"Søgårdsvej 19, 6823 Ansager";"55,72124246";"8,77346284";"0"
"Søgårdsvej 20, 6823 Ansager";"55,71994754";"8,77393247";"0"
"Søgårdsvej 21, 6823 Ansager";"55,72143114";"8,77375021";"0"
"Søgårdsvej 23, 6823 Ansager";"55,72135456";"8,77432472";"0"
"Søgårdsvej 24, 6823 Ansager";"55,71971453";"8,77455688";"0"
"Søgårdsvej 25, 6823 Ansager";"55,72104446";"8,77416731";"0"
"Søgårdsvej 26, 6823 Ansager";"55,7196193";"8,77500602";"0"
"Søgårdsvej 27, 6823 Ansager";"55,720745";"8,77437328";"0"
"Søgårdsvej 28, 6823 Ansager";"55,71990882";"8,77496345";"0"
"Søgårdsvej 29, 6823 Ansager";"55,72075232";"8,77483856";"0"
"Søgårdsvej 32, 6823 Ansager";"55,72043609";"8,77496997";"0"
"Søgårdsvej 32C, 6823 Ansager";"55,72022974";"8,77568099";"0"
"Søgårdsvej 32D, 6823 Ansager";"55,71998772";"8,77565563";"0"
"Søgårdsvej 32E, 6823 Ansager";"55,71968007";"8,7757615";"0"
"Søgårdsvej 33, 6823 Ansager";"55,7220254";"8,77549414";"0"
"Søgårdsvej 34, 6823 Ansager";"55,72079944";"8,7755943";"0"
"Søgårdsvej 35, 6823 Ansager";"55,7220723";"8,77519967";"0"
"Søgårdsvej 36, 6823 Ansager";"55,72073642";"8,77592483";"0"
"Søgårdsvej 37, 6823 Ansager";"55,72209289";"8,77471384";"0"
"Søgårdsvej 38, 6823 Ansager";"55,72071897";"8,77630652";"0"
"Søgårdsvej 39, 6823 Ansager";"55,72219838";"8,77447077";"0"
"Søgårdsvej 40, 6823 Ansager";"55,72062484";"8,77667034";"0"
"Søgårdsvej 41, 6823 Ansager";"55,72246483";"8,77414526";"0"
"Søgårdsvej 42, 6823 Ansager";"55,72062265";"8,77705193";"0"
"Søgårdsvej 43, 6823 Ansager";"55,72259152";"8,77448825";"0"
"Søgårdsvej 44, 6823 Ansager";"55,72085085";"8,77737937";"0"
"Søgårdsvej 45, 6823 Ansager";"55,72250941";"8,77488768";"0"
"Søgårdsvej 47, 6823 Ansager";"55,72242979";"8,77522675";"0"
"Søgårdsvej 48, 6823 Ansager";"55,72109208";"8,77647552";"0"
"Søgårdsvej 49, 6823 Ansager";"55,72242798";"8,77560932";"0"
"Søgårdsvej 51, 6823 Ansager";"55,72286774";"8,7757184";"0"
"Søgårdsvej 52, 6823 Ansager";"55,7211946";"8,77578435";"0"
"Søgårdsvej 53, 6823 Ansager";"55,7229055";"8,77533594";"0"
"Søgårdsvej 54, 6823 Ansager";"55,72148464";"8,77602578";"0"
"Søgårdsvej 55, 6823 Ansager";"55,72298148";"8,77492604";"0"
"Søgårdsvej 56, 6823 Ansager";"55,72152568";"8,7763597";"0"
"Søgårdsvej 57, 6823 Ansager";"55,72293231";"8,77452115";"0"
"Søgårdsvej 58, 6823 Ansager";"55,72141274";"8,7768529";"0"
"Søgårdsvej 59, 6823 Ansager";"55,72284137";"8,77402942";"0"
"Søgårdsvej 60, 6823 Ansager";"55,72139028";"8,77730005";"0"
"Søgårdsvej 61, 6823 Ansager";"55,72308715";"8,77394919";"0"
"Søgårdsvej 62, 6823 Ansager";"55,72129501";"8,77768393";"0"
"Søgårdsvej 63, 6823 Ansager";"55,7232969";"8,77415686";"0"
"Søgårdsvej 64, 6823 Ansager";"55,72168859";"8,77814687";"0"
"Søgårdsvej 65, 6823 Ansager";"55,72346421";"8,77420875";"0"
"Søgårdsvej 66, 6823 Ansager";"55,72171898";"8,77765557";"0"
"Søgårdsvej 67, 6823 Ansager";"55,72330634";"8,77469873";"0"
"Søgårdsvej 68, 6823 Ansager";"55,72167963";"8,77721339";"0"
"Søgårdsvej 69, 6823 Ansager";"55,72331424";"8,7749894";"0"
"Søgårdsvej 70, 6823 Ansager";"55,72182457";"8,77691996";"0"
"Søgårdsvej 71, 6823 Ansager";"55,72331367";"8,7753691";"0"
"Søgårdsvej 72, 6823 Ansager";"55,72184148";"8,77653492";"0"
"Søgårdsvej 73, 6823 Ansager";"55,72320901";"8,77577312";"0"
"Søgårdsvej 74, 6823 Ansager";"55,72195328";"8,77610333";"0"
"Søgårdsvej 75, 6823 Ansager";"55,72367335";"8,77575804";"0"
"Søgårdsvej 77, 6823 Ansager";"55,72369436";"8,77535482";"0"
"Søgårdsvej 78, 6823 Ansager";"55,72280059";"8,77634572";"0"
"Søgårdsvej 79, 6823 Ansager";"55,72373669";"8,77496914";"0"
"Søgårdsvej 80, 6823 Ansager";"55,72302963";"8,77619747";"0"
"Søgårdsvej 81, 6823 Ansager";"55,72370851";"8,77434696";"0"
"Søgårdsvej 82, 6823 Ansager";"55,72326236";"8,77644848";"0"
"Søgårdsvej 83, 6823 Ansager";"55,72388143";"8,7744184";"0"
"Søgårdsvej 84, 6823 Ansager";"55,72350592";"8,77633166";"0"
"Søgårdsvej 85, 6823 Ansager";"55,7240645";"8,7745869";"0"
"Søgårdsvej 86, 6823 Ansager";"55,7237038";"8,77654132";"0"
"Søgårdsvej 87, 6823 Ansager";"55,72426966";"8,77474827";"0"
"Søgårdsvej 88, 6823 Ansager";"55,72396666";"8,77636342";"0"
"Søgårdsvej 89, 6823 Ansager";"55,7241215";"8,77509938";"0"
"Søgårdsvej 90, 6823 Ansager";"55,72419508";"8,77656654";"0"
"Søgårdsvej 91, 6823 Ansager";"55,72413761";"8,7755067";"0"
"Søgårdsvej 92, 6823 Ansager";"55,72444312";"8,77644189";"0"
"Søgårdsvej 93, 6823 Ansager";"55,72407472";"8,77585398";"0"
"Søgårdsvej 95, 6823 Ansager";"55,72447371";"8,77592095";"0"
"Søgårdsvej 97, 6823 Ansager";"55,72449534";"8,77556419";"0"
"Søgårdsvej 99, 6823 Ansager";"55,72441436";"8,77515804";"0"
"Søgårdsvej 101, 6823 Ansager";"55,72469938";"8,77521165";"0"
"Søknudevej 1, 6823 Ansager";"55,72106431";"8,77485062";"0"
"Søknudevej 3, 6823 Ansager";"55,72156536";"8,77422798";"0"
"Søknudevej 4, 6823 Ansager";"55,72257503";"8,77353568";"0"
"Søknudevej 5, 6823 Ansager";"55,72183925";"8,77398856";"0"
"Søknudevej 6, 6823 Ansager";"55,72241308";"8,77327283";"0"
"Søknudevej 7, 6823 Ansager";"55,72210051";"8,77362997";"0"
"Søknudevej 8, 6823 Ansager";"55,72224971";"8,77307095";"0"
"Søknudevej 9, 6823 Ansager";"55,72179976";"8,77347681";"0"
"Søknudevej 10, 6823 Ansager";"55,7221311";"8,77272745";"0"
"Søknudevej 11, 6823 Ansager";"55,72162934";"8,77310893";"0"
"Søknudevej 12, 6823 Ansager";"55,72175963";"8,77257121";"0"
"Søknudevej 13, 6823 Ansager";"55,72146425";"8,77284992";"0"
"Søknudevej 15, 6823 Ansager";"55,72130669";"8,77253372";"0"
"Søknudevej 16, 6823 Ansager";"55,72159787";"8,77188139";"0"
"Søknudevej 17, 6823 Ansager";"55,72129543";"8,77217544";"0"
"Søknudevej 18, 6823 Ansager";"55,72147249";"8,77147521";"0"
"Søknudevej 19, 6823 Ansager";"55,72115297";"8,77186329";"0"
"Søknudevej 20, 6823 Ansager";"55,72137167";"8,77108768";"0"
"Søknudevej 21, 6823 Ansager";"55,72108226";"8,77143005";"0"
"Søknudevej 22, 6823 Ansager";"55,72135036";"8,77067574";"0"
"Søknudevej 23, 6823 Ansager";"55,72102531";"8,77105453";"0"
"Søknudevej 24, 6823 Ansager";"55,72122119";"8,77033254";"0"
"Søknudevej 25, 6823 Ansager";"55,72075688";"8,77127801";"0"
"Søknudevej 26, 6823 Ansager";"55,72121755";"8,76992518";"0"
"Søknudevej 27, 6823 Ansager";"55,72045081";"8,77145221";"0"
"Søknudevej 29, 6823 Ansager";"55,72018936";"8,77165925";"0"
"Søknudevej 31, 6823 Ansager";"55,71994824";"8,77197522";"0"
"Søknudevej 33, 6823 Ansager";"55,71973642";"8,77220027";"0"
"Søknudevej 35, 6823 Ansager";"55,71946246";"8,77234975";"0"
"Søknudevej 37, 6823 Ansager";"55,71939628";"8,7717414";"0"
"Søknudevej 39, 6823 Ansager";"55,71959077";"8,77157519";"0"
"Søknudevej 41, 6823 Ansager";"55,71981073";"8,77138049";"0"
"Søknudevej 43, 6823 Ansager";"55,72002072";"8,77118521";"0"
"Søknudevej 45, 6823 Ansager";"55,72020931";"8,77112966";"0"
"Søknudevej 47, 6823 Ansager";"55,72040801";"8,77095737";"0"
"Søknudevej 49, 6823 Ansager";"55,72059914";"8,77081934";"0"
"Søknudevej 51, 6823 Ansager";"55,72076987";"8,77062715";"0"
"Søknudevej 53, 6823 Ansager";"55,72093625";"8,77051474";"0"
"Søvej 2, 6823 Ansager";"55,72233875";"8,77863257";"0"
"Søvej 3, 6823 Ansager";"55,72198507";"8,77837332";"0"
"Søvej 5, 6823 Ansager";"55,72205113";"8,77798259";"0"
"Søvej 7, 6823 Ansager";"55,72210985";"8,77766259";"0"
"Søvej 9, 6823 Ansager";"55,72211292";"8,77727078";"0"
"Søvej 11, 6823 Ansager";"55,72223888";"8,77691982";"0"
"Søvej 13, 6823 Ansager";"55,72224198";"8,77650048";"0"
"Søvej 15, 6823 Ansager";"55,72238371";"8,77622107";"0"
"Søvej 16, 6823 Ansager";"55,72331355";"8,77896409";"0"
"Søvej 22, 6823 Ansager";"55,72255907";"8,77837978";"0"
"Søvej 26, 6823 Ansager";"55,72253278";"8,7773058";"0"
"Søvej 28, 6823 Ansager";"55,72275335";"8,77729707";"0"
"Søvej 30, 6823 Ansager";"55,72299902";"8,7774528";"0"
"Søvej 32, 6823 Ansager";"55,72298523";"8,77782637";"0"
"Søvej 34, 6823 Ansager";"55,72323166";"8,77790202";"0"
"Søvej 36, 6823 Ansager";"55,7232853";"8,7775545";"0"
"Søvej 38, 6823 Ansager";"55,72353868";"8,77755003";"0"
"Søvej 40, 6823 Ansager";"55,72379916";"8,77749554";"0"
"Søvej 42, 6823 Ansager";"55,72406907";"8,77759159";"0"
"Søvej 44, 6823 Ansager";"55,7242098";"8,77690684";"0"
"Søvej 46, 6823 Ansager";"55,72400341";"8,77705592";"0"
"Søvej 48, 6823 Ansager";"55,72379727";"8,7768479";"0"
"Søvej 50, 6823 Ansager";"55,72355707";"8,77703745";"0"
"Søvej 52, 6823 Ansager";"55,72332995";"8,77675727";"0"
"Søvej 54, 6823 Ansager";"55,7230759";"8,77693718";"0"
"Søvej 56, 6823 Ansager";"55,72286696";"8,77677137";"0"
"Søvej 58, 6823 Ansager";"55,72261872";"8,77683567";"0"
"Sønderbro 1, 6823 Ansager";"55,7013602";"8,75153011";"0"
"Sønderbro 2, 6823 Ansager";"55,70117594";"8,75114574";"0"
"Sønderbro 3, 6823 Ansager";"55,70127447";"8,75152429";"0"
"Sønderbro 4, 6823 Ansager";"55,70093664";"8,7510895";"0"
"Sønderbro 5, 6823 Ansager";"55,70111303";"8,75153899";"0"
"Sønderbro 6, 6823 Ansager";"55,70080126";"8,75105934";"0"
"Sønderbro 7, 6823 Ansager";"55,70089841";"8,75151474";"0"
"Sønderbro 8, 6823 Ansager";"55,70064886";"8,7510121";"0"
"Sønderbro 10A, 6823 Ansager";"55,69991402";"8,74985639";"0"
"Sønderbro 11, 6823 Ansager";"55,70061549";"8,75134994";"0"
"Sønderbro 12, 6823 Ansager";"55,69979553";"8,75075276";"0"
"Sønderbro 13, 6823 Ansager";"55,70038717";"8,75144065";"0"
"Sønderbro 14, 6823 Ansager";"55,69959634";"8,75071839";"0"
"Sønderbro 16, 6823 Ansager";"55,69940072";"8,75067175";"0"
"Sønderbro 17, 6823 Ansager";"55,70015809";"8,75124242";"0"
"Sønderbro 18, 6823 Ansager";"55,69913232";"8,75053726";"0"
"Sønderbro 19, 6823 Ansager";"55,69988888";"8,75141756";"0"
"Sønderbro 21, 6823 Ansager";"55,6993139";"8,75101645";"0"
"Sønderbro 22, 6823 Ansager";"55,69882514";"8,75050644";"0"
"Sønderbro 23, 6823 Ansager";"55,69915591";"8,7509554";"0"
"Sønderbro 24, 6823 Ansager";"55,69852278";"8,74968038";"0"
"Sønderbro 25, 6823 Ansager";"55,6989346";"8,75104829";"0"
"Sønderbro 27, 6823 Ansager";"55,69863763";"8,75087023";"0"
"Sønderbro 29, 6823 Ansager";"55,69840345";"8,7509037";"0"
"Sønderbro 32, 6823 Ansager";"55,69166566";"8,73332892";"0"
"Sønderbro 34, 6823 Ansager";"55,6802254";"8,74293308";"0"
"Sønderbro 36, 6823 Ansager";"55,67876808";"8,7423506";"0"
"Sønderbro 39, 6823 Ansager";"55,68135125";"8,74474938";"0"
"Søndergade 1A, st., 6823 Ansager";"55,70462573";"8,75213397";"0"
"Søndergade 1A, 1., 6823 Ansager";"55,70462573";"8,75213397";"0"
"Søndergade 1B, 6823 Ansager";"55,70458618";"8,75212562";"0"
"Søndergade 2, 6823 Ansager";"55,7043777";"8,75176095";"0"
"Søndergade 2, 1., 6823 Ansager";"55,7043777";"8,75176095";"0"
"Søndergade 3A, st., 6823 Ansager";"55,70453323";"8,7521145";"0"
"Søndergade 3B, 1., 6823 Ansager";"55,70447867";"8,75210323";"0"
"Søndergade 4, st., 6823 Ansager";"55,7041508";"8,75175141";"0"
"Søndergade 4, 1., 6823 Ansager";"55,7041508";"8,75175141";"0"
"Søndergade 5, 6823 Ansager";"55,70436713";"8,75208802";"0"
"Søndergade 7, 6823 Ansager";"55,70427858";"8,75206694";"0"
"Søndergade 9, st., 6823 Ansager";"55,70415669";"8,75204321";"0"
"Søndergade 9, 1., 6823 Ansager";"55,70415669";"8,75204321";"0"
"Søndergade 10, 6823 Ansager";"55,70333929";"8,75168797";"0"
"Søndergade 11, 6823 Ansager";"55,70407389";"8,75202066";"0"
"Søndergade 13, 6823 Ansager";"55,70399605";"8,75200795";"0"
"Søndergade 14, 6823 Ansager";"55,70311067";"8,7511858";"0"
"Søndergade 15, st., 6823 Ansager";"55,70386037";"8,75196107";"0"
"Søndergade 15, 1., 6823 Ansager";"55,70386037";"8,75196107";"0"
"Søndergade 16, st., 6823 Ansager";"55,70302029";"8,75181204";"0"
"Søndergade 17, 6823 Ansager";"55,70373918";"8,75192842";"0"
"Søndergade 18, 6823 Ansager";"55,70292036";"8,75162873";"0"
"Søndergade 19, 6823 Ansager";"55,70366172";"8,75192907";"0"
"Søndergade 20A, 6823 Ansager";"55,70275669";"8,75156055";"0"
"Søndergade 20B, 6823 Ansager";"55,70281739";"8,75087579";"0"
"Søndergade 21, 6823 Ansager";"55,70345269";"8,7519541";"0"
"Søndergade 22, 6823 Ansager";"55,70257217";"8,75140308";"0"
"Søndergade 23, 6823 Ansager";"55,70330065";"8,75204211";"0"
"Søndergade 24, 6823 Ansager";"55,70261346";"8,7510728";"0"
"Søndergade 25, 6823 Ansager";"55,70313768";"8,75209947";"0"
"Tiphedevej 1, 6823 Ansager";"55,70930947";"8,75253736";"0"
"Tiphedevej 2, 6823 Ansager";"55,71196372";"8,75806787";"0"
"Tiphedevej 3, 6823 Ansager";"55,70988736";"8,75282161";"0"
"Tiphedevej 4, 6823 Ansager";"55,71123401";"8,762205";"0"
"Tiphedevej 6, 6823 Ansager";"55,71140625";"8,76504488";"0"
"Tiphedevej 8, 6823 Ansager";"55,71571304";"8,75952135";"0"
"Tiphedevej 9, 6823 Ansager";"55,71112875";"8,75347903";"0"
"Tiphedevej 10, 6823 Ansager";"55,72109746";"8,75861572";"0"
"Tiphedevej 12, 6823 Ansager";"55,72339102";"8,75941335";"0"
"Tiphedevej 13, 6823 Ansager";"55,7161167";"8,75526285";"0"
"Tiphedevej 17, 6823 Ansager";"55,72122655";"8,75496918";"0"
"Tiphedevej 19, 6823 Ansager";"55,7208953";"8,75530668";"0"
"Tiphedevej 20, Skovlund, 6823 Ansager";"55,74005895";"8,74841374";"0"
"Tiphedevej 21, 6823 Ansager";"55,72061225";"8,75502906";"0"
"Tiphedevej 22, Skovlund, 6823 Ansager";"55,74001502";"8,74501451";"0"
"Tiphedevej 24, Skovlund, 6823 Ansager";"55,74036983";"8,73943954";"0"
"Tiphedevej 25, 6823 Ansager";"55,71991264";"8,7553843";"0"
"Tiphedevej 26, Skovlund, 6823 Ansager";"55,74030097";"8,73446828";"0"
"Tiphedevej 27, 6823 Ansager";"55,71964747";"8,75542575";"0"
"Tiphedevej 29, Skovlund, 6823 Ansager";"55,73580376";"8,76301309";"0"
"Tiphedevej 31, Skovlund, 6823 Ansager";"55,73846851";"8,7616005";"0"
"Tiphedevej 33, Skovlund, 6823 Ansager";"55,73794534";"8,75536534";"0"
"Tistrupvej 5, Skovlund, 6823 Ansager";"55,73265757";"8,67696184";"0"
"Tistrupvej 7, Skovlund, 6823 Ansager";"55,73276299";"8,68262094";"0"
"Tistrupvej 9, Skovlund, 6823 Ansager";"55,73351064";"8,68773193";"0"
"Tistrupvej 11, Skovlund, 6823 Ansager";"55,7348776";"8,6935923";"0"
"Tistrupvej 13, Skovlund, 6823 Ansager";"55,7388471";"8,69595436";"0"
"Tistrupvej 18, Skovlund, 6823 Ansager";"55,73422478";"8,69375826";"0"
"Toftegårdsvej 2, 6823 Ansager";"55,69902076";"8,72173702";"0"
"Toftegårdsvej 4, 6823 Ansager";"55,70241809";"8,72350154";"0"
"Toftegårdsvej 6, 6823 Ansager";"55,70042335";"8,71751108";"0"
"Toftegårdsvej 8, 6823 Ansager";"55,70151709";"8,7089442";"0"
"Toftegårdsvej 10, 6823 Ansager";"55,70259863";"8,70892885";"0"
"Torvet 1, 6823 Ansager";"55,70483736";"8,75191987";"0"
"Torvet 1, 1. th, 6823 Ansager";"55,70483736";"8,75191987";"0"
"Torvet 1, 1. tv, 6823 Ansager";"55,70483736";"8,75191987";"0"
"Torvet 1, 2., 6823 Ansager";"55,70483736";"8,75191987";"0"
"Torvet 2, 6823 Ansager";"55,70459582";"8,75236091";"0"
"Torvet 3, kl., 6823 Ansager";"55,70496417";"8,75193387";"0"
"Torvet 3, st., 6823 Ansager";"55,70496417";"8,75193387";"0"
"Torvet 3, 1., 6823 Ansager";"55,70496417";"8,75193387";"0"
"Torvet 5, 6823 Ansager";"55,70514268";"8,75191905";"0"
"Torvet 7, st., 6823 Ansager";"55,70524187";"8,75240266";"0"
"Torvet 7, 1. th, 6823 Ansager";"55,70524187";"8,75240266";"0"
"Torvet 7, 1. tv, 6823 Ansager";"55,70524187";"8,75240266";"0"
"Torvet 9, 6823 Ansager";"55,70538567";"8,75273449";"0"
"Torvet 11, st., 6823 Ansager";"55,70505215";"8,75283319";"0"
"Torvet 11, 1., 6823 Ansager";"55,70505215";"8,75283319";"0"
"Torvet 13, st., 6823 Ansager";"55,70501909";"8,75296739";"0"
"Torvet 13, 1., 6823 Ansager";"55,70501909";"8,75296739";"0"
"Torvet 13, 2., 6823 Ansager";"55,70501909";"8,75296739";"0"
"Torvet 15, 6823 Ansager";"55,70514656";"8,75326288";"0"
"Tværvej 1, Skovlund, 6823 Ansager";"55,73653599";"8,70944286";"0"
"Tyndkærvej 1, Skovlund, 6823 Ansager";"55,7639475";"8,71272113";"0"
"Tyndkærvej 2, Skovlund, 6823 Ansager";"55,76375697";"8,70767324";"0"
"Tyndkærvej 3, Skovlund, 6823 Ansager";"55,76581566";"8,7157472";"0"
"Tyndkærvej 4, Skovlund, 6823 Ansager";"55,76361155";"8,70997327";"0"
"Tyndkærvej 5, Skovlund, 6823 Ansager";"55,76407669";"8,71646921";"0"
"Tyndkærvej 6, Skovlund, 6823 Ansager";"55,76337861";"8,71603569";"0"
"Tyndkærvej 7, Skovlund, 6823 Ansager";"55,76803293";"8,71991624";"0"
"Tyndkærvej 8, Skovlund, 6823 Ansager";"55,76319516";"8,72691588";"0"
"Tyndkærvej 9, Skovlund, 6823 Ansager";"55,7686232";"8,72286054";"0"
"Tyndkærvej 11, Skovlund, 6823 Ansager";"55,7712126";"8,72809725";"0"
"Tyndkærvej 13, Skovlund, 6823 Ansager";"55,76404284";"8,72103621";"0"
"Usnapvej 3, 6823 Ansager";"55,74636173";"8,67366887";"0"
"Vejlevej 50, Hoddeskov, 6823 Ansager";"55,70836552";"8,69221441";"0"
"Vejlevej 52, Hodde, 6823 Ansager";"55,70938155";"8,69678813";"0"
"Vejlevej 54, Hodde, 6823 Ansager";"55,7081791";"8,69999733";"0"
"Vejlevej 56, Hodde, 6823 Ansager";"55,7118025";"8,70603394";"0"
"Vejlevej 57, Hodde, 6823 Ansager";"55,71107696";"8,69336686";"0"
"Vejlevej 58, Hodde, 6823 Ansager";"55,7147932";"8,70780023";"0"
"Vejlevej 59, Hodde, 6823 Ansager";"55,71647339";"8,70152441";"0"
"Vejlevej 61, Hodde, 6823 Ansager";"55,72168476";"8,70234911";"0"
"Vejlevej 62, 6823 Ansager";"55,72318822";"8,721598";"0"
"Vejlevej 63, Hodde, 6823 Ansager";"55,71717849";"8,70615514";"0"
"Vejlevej 64, 6823 Ansager";"55,73104535";"8,72544989";"0"
"Vejlevej 65, Hodde, 6823 Ansager";"55,71958174";"8,7121156";"0"
"Vejlevej 69, 6823 Ansager";"55,73244533";"8,72442952";"0"
"Vejlevej 71, 6823 Ansager";"55,74590382";"8,73241418";"0"
"Vejlevej 73, 6823 Ansager";"55,74635086";"8,72836559";"0"
"Vejlevej 75, 6823 Ansager";"55,74498744";"8,7349583";"0"
"Vejlevej 77, 6823 Ansager";"55,75039781";"8,74052678";"0"
"Vejlevej 79, 6823 Ansager";"55,75540869";"8,74959042";"0"
"Vestergade 1A, 6823 Ansager";"55,70460804";"8,75089161";"0"
"Vestergade 2B, th, 6823 Ansager";"55,70476553";"8,75127983";"0"
"Vestergade 2B, tv, 6823 Ansager";"55,70476553";"8,75127983";"0"
"Vestergade 4, 6823 Ansager";"55,70478709";"8,75101491";"0"
"Vestergade 5A, 1., 6823 Ansager";"55,70463231";"8,75032527";"0"
"Vestergade 5B, st., 6823 Ansager";"55,70463695";"8,75017487";"0"
"Vestergade 6, 6823 Ansager";"55,70479813";"8,75073843";"0"
"Vestergade 8, 6823 Ansager";"55,70480484";"8,75041663";"0"
"Vestergade 10, st., 6823 Ansager";"55,70483859";"8,75018011";"0"
"Vestergade 10, 1., 6823 Ansager";"55,70483859";"8,75018011";"0"
"Vibevej 1, 6823 Ansager";"55,70893148";"8,74804245";"0"
"Vibevej 2, 6823 Ansager";"55,70908041";"8,74766925";"0"
"Vibevej 3, 6823 Ansager";"55,70883413";"8,74780149";"0"
"Vibevej 4, 6823 Ansager";"55,70902756";"8,74700261";"0"
"Vibevej 6, 6823 Ansager";"55,70917676";"8,74659057";"0"
"Vibevej 7, 6823 Ansager";"55,70872358";"8,74722164";"0"
"Vibevej 8, 6823 Ansager";"55,70935458";"8,74628385";"0"
"Vibevej 9, 6823 Ansager";"55,70878919";"8,74679519";"0"
"Vibevej 10, 6823 Ansager";"55,70947325";"8,74609784";"0"
"Vibevej 11, 6823 Ansager";"55,70894551";"8,74643419";"0"
"Vibevej 12, 6823 Ansager";"55,70969045";"8,74571527";"0"
"Vibevej 13, 6823 Ansager";"55,70879262";"8,74610591";"0"
"Vibevej 14, 6823 Ansager";"55,7098638";"8,74546873";"0"
"Vibevej 15, 6823 Ansager";"55,70893158";"8,74573547";"0"
"Vibevej 16, 6823 Ansager";"55,71003866";"8,74520834";"0"
"Vibevej 17, 6823 Ansager";"55,70915136";"8,74607987";"0"
"Vibevej 19, 6823 Ansager";"55,70929506";"8,74583178";"0"
"Vibevej 21, 6823 Ansager";"55,70909126";"8,74539466";"0"
"Vibevej 23, 6823 Ansager";"55,70922402";"8,74515396";"0"
"Vibevej 25, 6823 Ansager";"55,70949819";"8,74547222";"0"
"Vibevej 27, 6823 Ansager";"55,70962826";"8,74519255";"0"
"Vibevej 29, 6823 Ansager";"55,70942694";"8,74482368";"0"
"Vibevej 31, 6823 Ansager";"55,70968198";"8,74458027";"0"
"Vibevej 33, 6823 Ansager";"55,7097786";"8,7448973";"0"
"Vinkelvej 4, 6823 Ansager";"55,71144929";"8,74508377";"0"
"Vinkelvej 6, 6823 Ansager";"55,71105452";"8,74450479";"0"
"Vinkelvej 8, 6823 Ansager";"55,71113968";"8,74436259";"0"
"Vinkelvej 10, 6823 Ansager";"55,71121946";"8,74422854";"0"
"Vinkelvej 12, 6823 Ansager";"55,71119397";"8,74393809";"0"
"Vinkelvej 14, 6823 Ansager";"55,71112994";"8,74404323";"0"
"Vinkelvej 16, 6823 Ansager";"55,71100064";"8,74425909";"0"
"Vinkelvej 18, 6823 Ansager";"55,71094378";"8,74435193";"0"
"Vinkelvej 20, 6823 Ansager";"55,71079556";"8,74407311";"0"
"Vinkelvej 22, 6823 Ansager";"55,7109029";"8,74362391";"0"
"Vinkelvej 24, 6823 Ansager";"55,71104752";"8,74334206";"0"
"Vinkelvej 26, 6823 Ansager";"55,71128023";"8,74318397";"0"
"Vinkelvej 28, 6823 Ansager";"55,71138583";"8,74270417";"0"
"Vinkelvej 30, 6823 Ansager";"55,71148172";"8,74236756";"0"
"Vinkelvej 32, 6823 Ansager";"55,71114451";"8,74241546";"0"
"Vinkelvej 34, 6823 Ansager";"55,71105183";"8,74273963";"0"
